postcode,Name,Address
3286-vic,Ferrers Medical Clinic,"Ferrers Medical Clinic, Wehl Street North, Mount Gambier SA 5290, Australia"
3286-vic,Newtown Medical Centre,"Newtown Medical Centre, 311 Pakington Street, Newtown VIC 3220, Australia"
3286-vic,Forest Road Medical Centre,"Forest Road Medical Centre, 3 Forest Road South, Lara VIC 3212, Australia"
3287-vic,Ferrers Medical Clinic,"Ferrers Medical Clinic, Wehl Street North, Mount Gambier SA 5290, Australia"
3287-vic,Newtown Medical Centre,"Newtown Medical Centre, 311 Pakington Street, Newtown VIC 3220, Australia"
3287-vic,Forest Road Medical Centre,"Forest Road Medical Centre, 3 Forest Road South, Lara VIC 3212, Australia"
3288-vic,Newtown Medical Centre,"Newtown Medical Centre, 311 Pakington Street, Newtown VIC 3220, Australia"
3288-vic,Forest Road Medical Centre,"Forest Road Medical Centre, 3 Forest Road South, Lara VIC 3212, Australia"
3288-vic,Sunshine Central Medical Clinic,"Sunshine Central Medical Clinic, 217 Hampshire Road, Sunshine VIC 3020, Australia"
3289-vic,Ferrers Medical Clinic,"Ferrers Medical Clinic, Wehl Street North, Mount Gambier SA 5290, Australia"
3289-vic,Newtown Medical Centre,"Newtown Medical Centre, 311 Pakington Street, Newtown VIC 3220, Australia"
3289-vic,Forest Road Medical Centre,"Forest Road Medical Centre, 3 Forest Road South, Lara VIC 3212, Australia"
3292-vic,Ferrers Medical Clinic,"Ferrers Medical Clinic, Wehl Street North, Mount Gambier SA 5290, Australia"
3292-vic,Newtown Medical Centre,"Newtown Medical Centre, 311 Pakington Street, Newtown VIC 3220, Australia"
3292-vic,Forest Road Medical Centre,"Forest Road Medical Centre, 3 Forest Road South, Lara VIC 3212, Australia"
3293-vic,Ferrers Medical Clinic,"Ferrers Medical Clinic, Wehl Street North, Mount Gambier SA 5290, Australia"
3293-vic,Newtown Medical Centre,"Newtown Medical Centre, 311 Pakington Street, Newtown VIC 3220, Australia"
3293-vic,Forest Road Medical Centre,"Forest Road Medical Centre, 3 Forest Road South, Lara VIC 3212, Australia"
3294-vic,Ferrers Medical Clinic,"Ferrers Medical Clinic, Wehl Street North, Mount Gambier SA 5290, Australia"
3294-vic,Forest Road Medical Centre,"Forest Road Medical Centre, 3 Forest Road South, Lara VIC 3212, Australia"
3294-vic,Newtown Medical Centre,"Newtown Medical Centre, 311 Pakington Street, Newtown VIC 3220, Australia"
3298-vic,Seaford Central Medical Clinic,"Seaford Central Medical Clinic, 134 Nepean Highway, Seaford VIC 3298, Australia"
3298-vic,The Smile Place Mt Eliza,"The Smile Place Mt Eliza, 1299 Nepean Highway, Mount Eliza VIC 3930, Australia"
3298-vic,Better Health Family Clinic,"Better Health Family Clinic, 127-129 Somerville Road, Hampton Park VIC 3976, Australia"
3300-vic,Ferrers Medical Clinic,"Ferrers Medical Clinic, Wehl Street North, Mount Gambier SA 5290, Australia"
3300-vic,Newtown Medical Centre,"Newtown Medical Centre, 311 Pakington Street, Newtown VIC 3220, Australia"
3300-vic,Forest Road Medical Centre,"Forest Road Medical Centre, 3 Forest Road South, Lara VIC 3212, Australia"
3301-vic,Ferrers Medical Clinic,"Ferrers Medical Clinic, Wehl Street North, Mount Gambier SA 5290, Australia"
3301-vic,Newtown Medical Centre,"Newtown Medical Centre, 311 Pakington Street, Newtown VIC 3220, Australia"
3301-vic,Forest Road Medical Centre,"Forest Road Medical Centre, 3 Forest Road South, Lara VIC 3212, Australia"
3302-vic,Ferrers Medical Clinic,"Ferrers Medical Clinic, Wehl Street North, Mount Gambier SA 5290, Australia"
3302-vic,Newtown Medical Centre,"Newtown Medical Centre, 311 Pakington Street, Newtown VIC 3220, Australia"
3302-vic,Forest Road Medical Centre,"Forest Road Medical Centre, 3 Forest Road South, Lara VIC 3212, Australia"
3303-vic,Ferrers Medical Clinic,"Ferrers Medical Clinic, Wehl Street North, Mount Gambier SA 5290, Australia"
3303-vic,Newtown Medical Centre,"Newtown Medical Centre, 311 Pakington Street, Newtown VIC 3220, Australia"
3303-vic,Forest Road Medical Centre,"Forest Road Medical Centre, 3 Forest Road South, Lara VIC 3212, Australia"
3304-vic,Ferrers Medical Clinic,"Ferrers Medical Clinic, Wehl Street North, Mount Gambier SA 5290, Australia"
3304-vic,Newtown Medical Centre,"Newtown Medical Centre, 311 Pakington Street, Newtown VIC 3220, Australia"
3304-vic,Forest Road Medical Centre,"Forest Road Medical Centre, 3 Forest Road South, Lara VIC 3212, Australia"
3305-vic,Ferrers Medical Clinic,"Ferrers Medical Clinic, Wehl Street North, Mount Gambier SA 5290, Australia"
3305-vic,Newtown Medical Centre,"Newtown Medical Centre, 311 Pakington Street, Newtown VIC 3220, Australia"
3305-vic,Forest Road Medical Centre,"Forest Road Medical Centre, 3 Forest Road South, Lara VIC 3212, Australia"
3309-vic,Ferrers Medical Clinic,"Ferrers Medical Clinic, Wehl Street North, Mount Gambier SA 5290, Australia"
3309-vic,Newtown Medical Centre,"Newtown Medical Centre, 311 Pakington Street, Newtown VIC 3220, Australia"
3309-vic,Forest Road Medical Centre,"Forest Road Medical Centre, 3 Forest Road South, Lara VIC 3212, Australia"
3310-vic,Ferrers Medical Clinic,"Ferrers Medical Clinic, Wehl Street North, Mount Gambier SA 5290, Australia"
3310-vic,Newtown Medical Centre,"Newtown Medical Centre, 311 Pakington Street, Newtown VIC 3220, Australia"
3310-vic,Forest Road Medical Centre,"Forest Road Medical Centre, 3 Forest Road South, Lara VIC 3212, Australia"
3311-vic,Ferrers Medical Clinic,"Ferrers Medical Clinic, Wehl Street North, Mount Gambier SA 5290, Australia"
3311-vic,Newtown Medical Centre,"Newtown Medical Centre, 311 Pakington Street, Newtown VIC 3220, Australia"
3311-vic,Forest Road Medical Centre,"Forest Road Medical Centre, 3 Forest Road South, Lara VIC 3212, Australia"
3312-vic,Ferrers Medical Clinic,"Ferrers Medical Clinic, Wehl Street North, Mount Gambier SA 5290, Australia"
3312-vic,Newtown Medical Centre,"Newtown Medical Centre, 311 Pakington Street, Newtown VIC 3220, Australia"
3312-vic,Forest Road Medical Centre,"Forest Road Medical Centre, 3 Forest Road South, Lara VIC 3212, Australia"
3314-vic,Ferrers Medical Clinic,"Ferrers Medical Clinic, Wehl Street North, Mount Gambier SA 5290, Australia"
3314-vic,Forest Road Medical Centre,"Forest Road Medical Centre, 3 Forest Road South, Lara VIC 3212, Australia"
3314-vic,Newtown Medical Centre,"Newtown Medical Centre, 311 Pakington Street, Newtown VIC 3220, Australia"
3315-vic,Ferrers Medical Clinic,"Ferrers Medical Clinic, Wehl Street North, Mount Gambier SA 5290, Australia"
3315-vic,Newtown Medical Centre,"Newtown Medical Centre, 311 Pakington Street, Newtown VIC 3220, Australia"
3315-vic,Forest Road Medical Centre,"Forest Road Medical Centre, 3 Forest Road South, Lara VIC 3212, Australia"
3317-vic,Ferrers Medical Clinic,"Ferrers Medical Clinic, Wehl Street North, Mount Gambier SA 5290, Australia"
3317-vic,Unknown Doctor,Unknown Address
3317-vic,Forest Road Medical Centre,"Forest Road Medical Centre, 3 Forest Road South, Lara VIC 3212, Australia"
3318-vic,Ferrers Medical Clinic,"Ferrers Medical Clinic, Wehl Street North, Mount Gambier SA 5290, Australia"
3318-vic,Unknown Doctor,Unknown Address
3318-vic,Bridgeview Family Practice,"Bridgeview Family Practice, Railway Terrace, Murray Bridge SA 5253, Australia"
3319-vic,Ferrers Medical Clinic,"Ferrers Medical Clinic, Wehl Street North, Mount Gambier SA 5290, Australia"
3319-vic,Bridgeview Family Practice,"Bridgeview Family Practice, Railway Terrace, Murray Bridge SA 5253, Australia"
3319-vic,Unknown Doctor,Unknown Address
3321-vic,Newtown Medical Centre,"Newtown Medical Centre, 311 Pakington Street, Newtown VIC 3220, Australia"
3321-vic,Forest Road Medical Centre,"Forest Road Medical Centre, 3 Forest Road South, Lara VIC 3212, Australia"
3321-vic,St Albans Family Doctors Clinic,"St Albans Family Doctors Clinic, 167 St Albans Road, St Albans VIC 3021, Australia"
3322-vic,Newtown Medical Centre,"Newtown Medical Centre, 311 Pakington Street, Newtown VIC 3220, Australia"
3322-vic,Forest Road Medical Centre,"Forest Road Medical Centre, 3 Forest Road South, Lara VIC 3212, Australia"
3322-vic,St Albans Family Doctors Clinic,"St Albans Family Doctors Clinic, 167 St Albans Road, St Albans VIC 3021, Australia"
3323-vic,Newtown Medical Centre,"Newtown Medical Centre, 311 Pakington Street, Newtown VIC 3220, Australia"
3323-vic,Forest Road Medical Centre,"Forest Road Medical Centre, 3 Forest Road South, Lara VIC 3212, Australia"
3323-vic,St Albans Family Doctors Clinic,"St Albans Family Doctors Clinic, 167 St Albans Road, St Albans VIC 3021, Australia"
3324-vic,Newtown Medical Centre,"Newtown Medical Centre, 311 Pakington Street, Newtown VIC 3220, Australia"
3324-vic,Forest Road Medical Centre,"Forest Road Medical Centre, 3 Forest Road South, Lara VIC 3212, Australia"
3324-vic,St Albans Family Doctors Clinic,"St Albans Family Doctors Clinic, 167 St Albans Road, St Albans VIC 3021, Australia"
3325-vic,Newtown Medical Centre,"Newtown Medical Centre, 311 Pakington Street, Newtown VIC 3220, Australia"
3325-vic,Forest Road Medical Centre,"Forest Road Medical Centre, 3 Forest Road South, Lara VIC 3212, Australia"
3325-vic,St Albans Family Doctors Clinic,"St Albans Family Doctors Clinic, 167 St Albans Road, St Albans VIC 3021, Australia"
3328-vic,Newtown Medical Centre,"Newtown Medical Centre, 311 Pakington Street, Newtown VIC 3220, Australia"
3328-vic,Forest Road Medical Centre,"Forest Road Medical Centre, 3 Forest Road South, Lara VIC 3212, Australia"
3328-vic,St Albans Family Doctors Clinic,"St Albans Family Doctors Clinic, 167 St Albans Road, St Albans VIC 3021, Australia"
3329-vic,Forest Road Medical Centre,"Forest Road Medical Centre, 3 Forest Road South, Lara VIC 3212, Australia"
3329-vic,Newtown Medical Centre,"Newtown Medical Centre, 311 Pakington Street, Newtown VIC 3220, Australia"
3329-vic,St Albans Family Doctors Clinic,"St Albans Family Doctors Clinic, 167 St Albans Road, St Albans VIC 3021, Australia"
3330-vic,Newtown Medical Centre,"Newtown Medical Centre, 311 Pakington Street, Newtown VIC 3220, Australia"
3330-vic,Forest Road Medical Centre,"Forest Road Medical Centre, 3 Forest Road South, Lara VIC 3212, Australia"
3330-vic,St Albans Family Doctors Clinic,"St Albans Family Doctors Clinic, 167 St Albans Road, St Albans VIC 3021, Australia"
3331-vic,Forest Road Medical Centre,"Forest Road Medical Centre, 3 Forest Road South, Lara VIC 3212, Australia"
3331-vic,Newtown Medical Centre,"Newtown Medical Centre, 311 Pakington Street, Newtown VIC 3220, Australia"
3331-vic,St Albans Family Doctors Clinic,"St Albans Family Doctors Clinic, 167 St Albans Road, St Albans VIC 3021, Australia"
3332-vic,Forest Road Medical Centre,"Forest Road Medical Centre, 3 Forest Road South, Lara VIC 3212, Australia"
3332-vic,Newtown Medical Centre,"Newtown Medical Centre, 311 Pakington Street, Newtown VIC 3220, Australia"
3332-vic,St Albans Family Doctors Clinic,"St Albans Family Doctors Clinic, 167 St Albans Road, St Albans VIC 3021, Australia"
3333-vic,Forest Road Medical Centre,"Forest Road Medical Centre, 3 Forest Road South, Lara VIC 3212, Australia"
3333-vic,Newtown Medical Centre,"Newtown Medical Centre, 311 Pakington Street, Newtown VIC 3220, Australia"
3333-vic,St Albans Family Doctors Clinic,"St Albans Family Doctors Clinic, 167 St Albans Road, St Albans VIC 3021, Australia"
3334-vic,Forest Road Medical Centre,"Forest Road Medical Centre, 3 Forest Road South, Lara VIC 3212, Australia"
3334-vic,Newtown Medical Centre,"Newtown Medical Centre, 311 Pakington Street, Newtown VIC 3220, Australia"
3334-vic,St Albans Family Doctors Clinic,"St Albans Family Doctors Clinic, 167 St Albans Road, St Albans VIC 3021, Australia"
3335-vic,Acupuncture,"Acupuncture, Dandenong Road, Murrumbeena VIC 3163, Australia"
3335-vic,Carnegie Central,"Carnegie Central, 2-18 Koornang Road, Carnegie VIC 3163, Australia"
3335-vic,Me Clinic Plastic Surgery,"Me Clinic Plastic Surgery, Moama Road, Malvern East VIC 3145, Australia"
3336-vic,St Albans Family Doctors Clinic,"St Albans Family Doctors Clinic, 167 St Albans Road, St Albans VIC 3021, Australia"
3336-vic,Sunshine Central Medical Clinic,"Sunshine Central Medical Clinic, 217 Hampshire Road, Sunshine VIC 3020, Australia"
3336-vic,Lifeline Medicals Centre,"Lifeline Medicals Centre, Sunshine Road, West Footscray VIC 3012, Australia"
3337-vic,St Albans Family Doctors Clinic,"St Albans Family Doctors Clinic, 167 St Albans Road, St Albans VIC 3021, Australia"
3337-vic,Sunshine Central Medical Clinic,"Sunshine Central Medical Clinic, 217 Hampshire Road, Sunshine VIC 3020, Australia"
3337-vic,Lifeline Medicals Centre,"Lifeline Medicals Centre, Sunshine Road, West Footscray VIC 3012, Australia"
3338-vic,St Albans Family Doctors Clinic,"St Albans Family Doctors Clinic, 167 St Albans Road, St Albans VIC 3021, Australia"
3338-vic,Sunshine Central Medical Clinic,"Sunshine Central Medical Clinic, 217 Hampshire Road, Sunshine VIC 3020, Australia"
3338-vic,Lifeline Medicals Centre,"Lifeline Medicals Centre, Sunshine Road, West Footscray VIC 3012, Australia"
3340-vic,Forest Road Medical Centre,"Forest Road Medical Centre, 3 Forest Road South, Lara VIC 3212, Australia"
3340-vic,St Albans Family Doctors Clinic,"St Albans Family Doctors Clinic, 167 St Albans Road, St Albans VIC 3021, Australia"
3340-vic,Sunshine Central Medical Clinic,"Sunshine Central Medical Clinic, 217 Hampshire Road, Sunshine VIC 3020, Australia"
3341-vic,St Albans Family Doctors Clinic,"St Albans Family Doctors Clinic, 167 St Albans Road, St Albans VIC 3021, Australia"
3341-vic,Sunshine Central Medical Clinic,"Sunshine Central Medical Clinic, 217 Hampshire Road, Sunshine VIC 3020, Australia"
3341-vic,Lifeline Medicals Centre,"Lifeline Medicals Centre, Sunshine Road, West Footscray VIC 3012, Australia"
3342-vic,Forest Road Medical Centre,"Forest Road Medical Centre, 3 Forest Road South, Lara VIC 3212, Australia"
3342-vic,St Albans Family Doctors Clinic,"St Albans Family Doctors Clinic, 167 St Albans Road, St Albans VIC 3021, Australia"
3342-vic,Sunshine Central Medical Clinic,"Sunshine Central Medical Clinic, 217 Hampshire Road, Sunshine VIC 3020, Australia"
3345-vic,Forest Road Medical Centre,"Forest Road Medical Centre, 3 Forest Road South, Lara VIC 3212, Australia"
3345-vic,St Albans Family Doctors Clinic,"St Albans Family Doctors Clinic, 167 St Albans Road, St Albans VIC 3021, Australia"
3345-vic,Sunshine Central Medical Clinic,"Sunshine Central Medical Clinic, 217 Hampshire Road, Sunshine VIC 3020, Australia"
3350-vic,Forest Road Medical Centre,"Forest Road Medical Centre, 3 Forest Road South, Lara VIC 3212, Australia"
3350-vic,Newtown Medical Centre,"Newtown Medical Centre, 311 Pakington Street, Newtown VIC 3220, Australia"
3350-vic,St Albans Family Doctors Clinic,"St Albans Family Doctors Clinic, 167 St Albans Road, St Albans VIC 3021, Australia"
3351-vic,Forest Road Medical Centre,"Forest Road Medical Centre, 3 Forest Road South, Lara VIC 3212, Australia"
3351-vic,Newtown Medical Centre,"Newtown Medical Centre, 311 Pakington Street, Newtown VIC 3220, Australia"
3351-vic,St Albans Family Doctors Clinic,"St Albans Family Doctors Clinic, 167 St Albans Road, St Albans VIC 3021, Australia"
3352-vic,Forest Road Medical Centre,"Forest Road Medical Centre, 3 Forest Road South, Lara VIC 3212, Australia"
3352-vic,Newtown Medical Centre,"Newtown Medical Centre, 311 Pakington Street, Newtown VIC 3220, Australia"
3352-vic,St Albans Family Doctors Clinic,"St Albans Family Doctors Clinic, 167 St Albans Road, St Albans VIC 3021, Australia"
3353-vic,Forest Road Medical Centre,"Forest Road Medical Centre, 3 Forest Road South, Lara VIC 3212, Australia"
3353-vic,Newtown Medical Centre,"Newtown Medical Centre, 311 Pakington Street, Newtown VIC 3220, Australia"
3353-vic,St Albans Family Doctors Clinic,"St Albans Family Doctors Clinic, 167 St Albans Road, St Albans VIC 3021, Australia"
3355-vic,Forest Road Medical Centre,"Forest Road Medical Centre, 3 Forest Road South, Lara VIC 3212, Australia"
3355-vic,Newtown Medical Centre,"Newtown Medical Centre, 311 Pakington Street, Newtown VIC 3220, Australia"
3355-vic,St Albans Family Doctors Clinic,"St Albans Family Doctors Clinic, 167 St Albans Road, St Albans VIC 3021, Australia"
3356-vic,Forest Road Medical Centre,"Forest Road Medical Centre, 3 Forest Road South, Lara VIC 3212, Australia"
3356-vic,Newtown Medical Centre,"Newtown Medical Centre, 311 Pakington Street, Newtown VIC 3220, Australia"
3356-vic,St Albans Family Doctors Clinic,"St Albans Family Doctors Clinic, 167 St Albans Road, St Albans VIC 3021, Australia"
3357-vic,Forest Road Medical Centre,"Forest Road Medical Centre, 3 Forest Road South, Lara VIC 3212, Australia"
3357-vic,Newtown Medical Centre,"Newtown Medical Centre, 311 Pakington Street, Newtown VIC 3220, Australia"
3357-vic,St Albans Family Doctors Clinic,"St Albans Family Doctors Clinic, 167 St Albans Road, St Albans VIC 3021, Australia"
3358-vic,Forest Road Medical Centre,"Forest Road Medical Centre, 3 Forest Road South, Lara VIC 3212, Australia"
3358-vic,Newtown Medical Centre,"Newtown Medical Centre, 311 Pakington Street, Newtown VIC 3220, Australia"
3358-vic,St Albans Family Doctors Clinic,"St Albans Family Doctors Clinic, 167 St Albans Road, St Albans VIC 3021, Australia"
3360-vic,Forest Road Medical Centre,"Forest Road Medical Centre, 3 Forest Road South, Lara VIC 3212, Australia"
3360-vic,Newtown Medical Centre,"Newtown Medical Centre, 311 Pakington Street, Newtown VIC 3220, Australia"
3360-vic,St Albans Family Doctors Clinic,"St Albans Family Doctors Clinic, 167 St Albans Road, St Albans VIC 3021, Australia"
3361-vic,Forest Road Medical Centre,"Forest Road Medical Centre, 3 Forest Road South, Lara VIC 3212, Australia"
