index,postcode,Name,Address
857,3286-vic,Forest Road Medical Centre,"Forest Road Medical Centre, 3 Forest Road South, Lara VIC 3212, Australia"
858,3287-vic,Ferrers Medical Clinic,"Ferrers Medical Clinic, Wehl Street North, Mount Gambier SA 5290, Australia"
859,3287-vic,Newtown Medical Centre,"Newtown Medical Centre, 311 Pakington Street, Newtown VIC 3220, Australia"
860,3287-vic,Forest Road Medical Centre,"Forest Road Medical Centre, 3 Forest Road South, Lara VIC 3212, Australia"
861,3288-vic,Newtown Medical Centre,"Newtown Medical Centre, 311 Pakington Street, Newtown VIC 3220, Australia"
862,3288-vic,Forest Road Medical Centre,"Forest Road Medical Centre, 3 Forest Road South, Lara VIC 3212, Australia"
863,3288-vic,Sunshine Central Medical Clinic,"Sunshine Central Medical Clinic, 217 Hampshire Road, Sunshine VIC 3020, Australia"
864,3289-vic,Ferrers Medical Clinic,"Ferrers Medical Clinic, Wehl Street North, Mount Gambier SA 5290, Australia"
865,3289-vic,Newtown Medical Centre,"Newtown Medical Centre, 311 Pakington Street, Newtown VIC 3220, Australia"
866,3289-vic,Forest Road Medical Centre,"Forest Road Medical Centre, 3 Forest Road South, Lara VIC 3212, Australia"
873,3292-vic,Ferrers Medical Clinic,"Ferrers Medical Clinic, Wehl Street North, Mount Gambier SA 5290, Australia"
874,3292-vic,Newtown Medical Centre,"Newtown Medical Centre, 311 Pakington Street, Newtown VIC 3220, Australia"
875,3292-vic,Forest Road Medical Centre,"Forest Road Medical Centre, 3 Forest Road South, Lara VIC 3212, Australia"
876,3293-vic,Ferrers Medical Clinic,"Ferrers Medical Clinic, Wehl Street North, Mount Gambier SA 5290, Australia"
877,3293-vic,Newtown Medical Centre,"Newtown Medical Centre, 311 Pakington Street, Newtown VIC 3220, Australia"
878,3293-vic,Forest Road Medical Centre,"Forest Road Medical Centre, 3 Forest Road South, Lara VIC 3212, Australia"
879,3294-vic,Ferrers Medical Clinic,"Ferrers Medical Clinic, Wehl Street North, Mount Gambier SA 5290, Australia"
880,3294-vic,Forest Road Medical Centre,"Forest Road Medical Centre, 3 Forest Road South, Lara VIC 3212, Australia"
881,3294-vic,Newtown Medical Centre,"Newtown Medical Centre, 311 Pakington Street, Newtown VIC 3220, Australia"
891,3298-vic,Seaford Central Medical Clinic,"Seaford Central Medical Clinic, 134 Nepean Highway, Seaford VIC 3298, Australia"
892,3298-vic,The Smile Place Mt Eliza,"The Smile Place Mt Eliza, 1299 Nepean Highway, Mount Eliza VIC 3930, Australia"
893,3298-vic,Better Health Family Clinic,"Better Health Family Clinic, 127-129 Somerville Road, Hampton Park VIC 3976, Australia"
894,3300-vic,Ferrers Medical Clinic,"Ferrers Medical Clinic, Wehl Street North, Mount Gambier SA 5290, Australia"
895,3300-vic,Newtown Medical Centre,"Newtown Medical Centre, 311 Pakington Street, Newtown VIC 3220, Australia"
896,3300-vic,Forest Road Medical Centre,"Forest Road Medical Centre, 3 Forest Road South, Lara VIC 3212, Australia"
897,3301-vic,Ferrers Medical Clinic,"Ferrers Medical Clinic, Wehl Street North, Mount Gambier SA 5290, Australia"
898,3301-vic,Newtown Medical Centre,"Newtown Medical Centre, 311 Pakington Street, Newtown VIC 3220, Australia"
899,3301-vic,Forest Road Medical Centre,"Forest Road Medical Centre, 3 Forest Road South, Lara VIC 3212, Australia"
900,3302-vic,Ferrers Medical Clinic,"Ferrers Medical Clinic, Wehl Street North, Mount Gambier SA 5290, Australia"
901,3302-vic,Newtown Medical Centre,"Newtown Medical Centre, 311 Pakington Street, Newtown VIC 3220, Australia"
902,3302-vic,Forest Road Medical Centre,"Forest Road Medical Centre, 3 Forest Road South, Lara VIC 3212, Australia"
903,3303-vic,Ferrers Medical Clinic,"Ferrers Medical Clinic, Wehl Street North, Mount Gambier SA 5290, Australia"
904,3303-vic,Newtown Medical Centre,"Newtown Medical Centre, 311 Pakington Street, Newtown VIC 3220, Australia"
905,3303-vic,Forest Road Medical Centre,"Forest Road Medical Centre, 3 Forest Road South, Lara VIC 3212, Australia"
906,3304-vic,Ferrers Medical Clinic,"Ferrers Medical Clinic, Wehl Street North, Mount Gambier SA 5290, Australia"
907,3304-vic,Newtown Medical Centre,"Newtown Medical Centre, 311 Pakington Street, Newtown VIC 3220, Australia"
908,3304-vic,Forest Road Medical Centre,"Forest Road Medical Centre, 3 Forest Road South, Lara VIC 3212, Australia"
909,3305-vic,Ferrers Medical Clinic,"Ferrers Medical Clinic, Wehl Street North, Mount Gambier SA 5290, Australia"
910,3305-vic,Newtown Medical Centre,"Newtown Medical Centre, 311 Pakington Street, Newtown VIC 3220, Australia"
911,3305-vic,Forest Road Medical Centre,"Forest Road Medical Centre, 3 Forest Road South, Lara VIC 3212, Australia"
921,3309-vic,Ferrers Medical Clinic,"Ferrers Medical Clinic, Wehl Street North, Mount Gambier SA 5290, Australia"
922,3309-vic,Newtown Medical Centre,"Newtown Medical Centre, 311 Pakington Street, Newtown VIC 3220, Australia"
923,3309-vic,Forest Road Medical Centre,"Forest Road Medical Centre, 3 Forest Road South, Lara VIC 3212, Australia"
924,3310-vic,Ferrers Medical Clinic,"Ferrers Medical Clinic, Wehl Street North, Mount Gambier SA 5290, Australia"
925,3310-vic,Newtown Medical Centre,"Newtown Medical Centre, 311 Pakington Street, Newtown VIC 3220, Australia"
926,3310-vic,Forest Road Medical Centre,"Forest Road Medical Centre, 3 Forest Road South, Lara VIC 3212, Australia"
927,3311-vic,Ferrers Medical Clinic,"Ferrers Medical Clinic, Wehl Street North, Mount Gambier SA 5290, Australia"
928,3311-vic,Newtown Medical Centre,"Newtown Medical Centre, 311 Pakington Street, Newtown VIC 3220, Australia"
929,3311-vic,Forest Road Medical Centre,"Forest Road Medical Centre, 3 Forest Road South, Lara VIC 3212, Australia"
930,3312-vic,Ferrers Medical Clinic,"Ferrers Medical Clinic, Wehl Street North, Mount Gambier SA 5290, Australia"
931,3312-vic,Newtown Medical Centre,"Newtown Medical Centre, 311 Pakington Street, Newtown VIC 3220, Australia"
932,3312-vic,Forest Road Medical Centre,"Forest Road Medical Centre, 3 Forest Road South, Lara VIC 3212, Australia"
936,3314-vic,Ferrers Medical Clinic,"Ferrers Medical Clinic, Wehl Street North, Mount Gambier SA 5290, Australia"
937,3314-vic,Forest Road Medical Centre,"Forest Road Medical Centre, 3 Forest Road South, Lara VIC 3212, Australia"
938,3314-vic,Newtown Medical Centre,"Newtown Medical Centre, 311 Pakington Street, Newtown VIC 3220, Australia"
939,3315-vic,Ferrers Medical Clinic,"Ferrers Medical Clinic, Wehl Street North, Mount Gambier SA 5290, Australia"
940,3315-vic,Newtown Medical Centre,"Newtown Medical Centre, 311 Pakington Street, Newtown VIC 3220, Australia"
941,3315-vic,Forest Road Medical Centre,"Forest Road Medical Centre, 3 Forest Road South, Lara VIC 3212, Australia"
945,3317-vic,Ferrers Medical Clinic,"Ferrers Medical Clinic, Wehl Street North, Mount Gambier SA 5290, Australia"
946,3317-vic,Unknown Doctor,Unknown Address
947,3317-vic,Forest Road Medical Centre,"Forest Road Medical Centre, 3 Forest Road South, Lara VIC 3212, Australia"
948,3318-vic,Ferrers Medical Clinic,"Ferrers Medical Clinic, Wehl Street North, Mount Gambier SA 5290, Australia"
949,3318-vic,Unknown Doctor,Unknown Address
950,3318-vic,Bridgeview Family Practice,"Bridgeview Family Practice, Railway Terrace, Murray Bridge SA 5253, Australia"
951,3319-vic,Ferrers Medical Clinic,"Ferrers Medical Clinic, Wehl Street North, Mount Gambier SA 5290, Australia"
952,3319-vic,Bridgeview Family Practice,"Bridgeview Family Practice, Railway Terrace, Murray Bridge SA 5253, Australia"
953,3319-vic,Unknown Doctor,Unknown Address
957,3321-vic,Newtown Medical Centre,"Newtown Medical Centre, 311 Pakington Street, Newtown VIC 3220, Australia"
958,3321-vic,Forest Road Medical Centre,"Forest Road Medical Centre, 3 Forest Road South, Lara VIC 3212, Australia"
959,3321-vic,St Albans Family Doctors Clinic,"St Albans Family Doctors Clinic, 167 St Albans Road, St Albans VIC 3021, Australia"
960,3322-vic,Newtown Medical Centre,"Newtown Medical Centre, 311 Pakington Street, Newtown VIC 3220, Australia"
961,3322-vic,Forest Road Medical Centre,"Forest Road Medical Centre, 3 Forest Road South, Lara VIC 3212, Australia"
962,3322-vic,St Albans Family Doctors Clinic,"St Albans Family Doctors Clinic, 167 St Albans Road, St Albans VIC 3021, Australia"
963,3323-vic,Newtown Medical Centre,"Newtown Medical Centre, 311 Pakington Street, Newtown VIC 3220, Australia"
964,3323-vic,Forest Road Medical Centre,"Forest Road Medical Centre, 3 Forest Road South, Lara VIC 3212, Australia"
965,3323-vic,St Albans Family Doctors Clinic,"St Albans Family Doctors Clinic, 167 St Albans Road, St Albans VIC 3021, Australia"
966,3324-vic,Newtown Medical Centre,"Newtown Medical Centre, 311 Pakington Street, Newtown VIC 3220, Australia"
967,3324-vic,Forest Road Medical Centre,"Forest Road Medical Centre, 3 Forest Road South, Lara VIC 3212, Australia"
968,3324-vic,St Albans Family Doctors Clinic,"St Albans Family Doctors Clinic, 167 St Albans Road, St Albans VIC 3021, Australia"
969,3325-vic,Newtown Medical Centre,"Newtown Medical Centre, 311 Pakington Street, Newtown VIC 3220, Australia"
970,3325-vic,Forest Road Medical Centre,"Forest Road Medical Centre, 3 Forest Road South, Lara VIC 3212, Australia"
971,3325-vic,St Albans Family Doctors Clinic,"St Albans Family Doctors Clinic, 167 St Albans Road, St Albans VIC 3021, Australia"
978,3328-vic,Newtown Medical Centre,"Newtown Medical Centre, 311 Pakington Street, Newtown VIC 3220, Australia"
979,3328-vic,Forest Road Medical Centre,"Forest Road Medical Centre, 3 Forest Road South, Lara VIC 3212, Australia"
980,3328-vic,St Albans Family Doctors Clinic,"St Albans Family Doctors Clinic, 167 St Albans Road, St Albans VIC 3021, Australia"
981,3329-vic,Forest Road Medical Centre,"Forest Road Medical Centre, 3 Forest Road South, Lara VIC 3212, Australia"
982,3329-vic,Newtown Medical Centre,"Newtown Medical Centre, 311 Pakington Street, Newtown VIC 3220, Australia"
983,3329-vic,St Albans Family Doctors Clinic,"St Albans Family Doctors Clinic, 167 St Albans Road, St Albans VIC 3021, Australia"
984,3330-vic,Newtown Medical Centre,"Newtown Medical Centre, 311 Pakington Street, Newtown VIC 3220, Australia"
985,3330-vic,Forest Road Medical Centre,"Forest Road Medical Centre, 3 Forest Road South, Lara VIC 3212, Australia"
986,3330-vic,St Albans Family Doctors Clinic,"St Albans Family Doctors Clinic, 167 St Albans Road, St Albans VIC 3021, Australia"
987,3331-vic,Forest Road Medical Centre,"Forest Road Medical Centre, 3 Forest Road South, Lara VIC 3212, Australia"
988,3331-vic,Newtown Medical Centre,"Newtown Medical Centre, 311 Pakington Street, Newtown VIC 3220, Australia"
989,3331-vic,St Albans Family Doctors Clinic,"St Albans Family Doctors Clinic, 167 St Albans Road, St Albans VIC 3021, Australia"
990,3332-vic,Forest Road Medical Centre,"Forest Road Medical Centre, 3 Forest Road South, Lara VIC 3212, Australia"
991,3332-vic,Newtown Medical Centre,"Newtown Medical Centre, 311 Pakington Street, Newtown VIC 3220, Australia"
992,3332-vic,St Albans Family Doctors Clinic,"St Albans Family Doctors Clinic, 167 St Albans Road, St Albans VIC 3021, Australia"
993,3333-vic,Forest Road Medical Centre,"Forest Road Medical Centre, 3 Forest Road South, Lara VIC 3212, Australia"
994,3333-vic,Newtown Medical Centre,"Newtown Medical Centre, 311 Pakington Street, Newtown VIC 3220, Australia"
995,3333-vic,St Albans Family Doctors Clinic,"St Albans Family Doctors Clinic, 167 St Albans Road, St Albans VIC 3021, Australia"
996,3334-vic,Forest Road Medical Centre,"Forest Road Medical Centre, 3 Forest Road South, Lara VIC 3212, Australia"
997,3334-vic,Newtown Medical Centre,"Newtown Medical Centre, 311 Pakington Street, Newtown VIC 3220, Australia"
998,3334-vic,St Albans Family Doctors Clinic,"St Albans Family Doctors Clinic, 167 St Albans Road, St Albans VIC 3021, Australia"
999,3335-vic,Acupuncture,"Acupuncture, Dandenong Road, Murrumbeena VIC 3163, Australia"
1000,3335-vic,Carnegie Central,"Carnegie Central, 2-18 Koornang Road, Carnegie VIC 3163, Australia"
1001,3335-vic,Me Clinic Plastic Surgery,"Me Clinic Plastic Surgery, Moama Road, Malvern East VIC 3145, Australia"
1002,3336-vic,St Albans Family Doctors Clinic,"St Albans Family Doctors Clinic, 167 St Albans Road, St Albans VIC 3021, Australia"
1003,3336-vic,Sunshine Central Medical Clinic,"Sunshine Central Medical Clinic, 217 Hampshire Road, Sunshine VIC 3020, Australia"
1004,3336-vic,Lifeline Medicals Centre,"Lifeline Medicals Centre, Sunshine Road, West Footscray VIC 3012, Australia"
1005,3337-vic,St Albans Family Doctors Clinic,"St Albans Family Doctors Clinic, 167 St Albans Road, St Albans VIC 3021, Australia"
1006,3337-vic,Sunshine Central Medical Clinic,"Sunshine Central Medical Clinic, 217 Hampshire Road, Sunshine VIC 3020, Australia"
1007,3337-vic,Lifeline Medicals Centre,"Lifeline Medicals Centre, Sunshine Road, West Footscray VIC 3012, Australia"
1008,3338-vic,St Albans Family Doctors Clinic,"St Albans Family Doctors Clinic, 167 St Albans Road, St Albans VIC 3021, Australia"
1009,3338-vic,Sunshine Central Medical Clinic,"Sunshine Central Medical Clinic, 217 Hampshire Road, Sunshine VIC 3020, Australia"
1010,3338-vic,Lifeline Medicals Centre,"Lifeline Medicals Centre, Sunshine Road, West Footscray VIC 3012, Australia"
1011,3340-vic,Forest Road Medical Centre,"Forest Road Medical Centre, 3 Forest Road South, Lara VIC 3212, Australia"
1012,3340-vic,St Albans Family Doctors Clinic,"St Albans Family Doctors Clinic, 167 St Albans Road, St Albans VIC 3021, Australia"
1013,3340-vic,Sunshine Central Medical Clinic,"Sunshine Central Medical Clinic, 217 Hampshire Road, Sunshine VIC 3020, Australia"
1014,3341-vic,St Albans Family Doctors Clinic,"St Albans Family Doctors Clinic, 167 St Albans Road, St Albans VIC 3021, Australia"
1015,3341-vic,Sunshine Central Medical Clinic,"Sunshine Central Medical Clinic, 217 Hampshire Road, Sunshine VIC 3020, Australia"
1016,3341-vic,Lifeline Medicals Centre,"Lifeline Medicals Centre, Sunshine Road, West Footscray VIC 3012, Australia"
1017,3342-vic,Forest Road Medical Centre,"Forest Road Medical Centre, 3 Forest Road South, Lara VIC 3212, Australia"
1018,3342-vic,St Albans Family Doctors Clinic,"St Albans Family Doctors Clinic, 167 St Albans Road, St Albans VIC 3021, Australia"
1019,3342-vic,Sunshine Central Medical Clinic,"Sunshine Central Medical Clinic, 217 Hampshire Road, Sunshine VIC 3020, Australia"
1026,3345-vic,Forest Road Medical Centre,"Forest Road Medical Centre, 3 Forest Road South, Lara VIC 3212, Australia"
1027,3345-vic,St Albans Family Doctors Clinic,"St Albans Family Doctors Clinic, 167 St Albans Road, St Albans VIC 3021, Australia"
1028,3345-vic,Sunshine Central Medical Clinic,"Sunshine Central Medical Clinic, 217 Hampshire Road, Sunshine VIC 3020, Australia"
1041,3350-vic,Forest Road Medical Centre,"Forest Road Medical Centre, 3 Forest Road South, Lara VIC 3212, Australia"
1042,3350-vic,Newtown Medical Centre,"Newtown Medical Centre, 311 Pakington Street, Newtown VIC 3220, Australia"
1043,3350-vic,St Albans Family Doctors Clinic,"St Albans Family Doctors Clinic, 167 St Albans Road, St Albans VIC 3021, Australia"
1044,3351-vic,Forest Road Medical Centre,"Forest Road Medical Centre, 3 Forest Road South, Lara VIC 3212, Australia"
1045,3351-vic,Newtown Medical Centre,"Newtown Medical Centre, 311 Pakington Street, Newtown VIC 3220, Australia"
1046,3351-vic,St Albans Family Doctors Clinic,"St Albans Family Doctors Clinic, 167 St Albans Road, St Albans VIC 3021, Australia"
1047,3352-vic,Forest Road Medical Centre,"Forest Road Medical Centre, 3 Forest Road South, Lara VIC 3212, Australia"
1048,3352-vic,Newtown Medical Centre,"Newtown Medical Centre, 311 Pakington Street, Newtown VIC 3220, Australia"
1049,3352-vic,St Albans Family Doctors Clinic,"St Albans Family Doctors Clinic, 167 St Albans Road, St Albans VIC 3021, Australia"
1050,3353-vic,Forest Road Medical Centre,"Forest Road Medical Centre, 3 Forest Road South, Lara VIC 3212, Australia"
1051,3353-vic,Newtown Medical Centre,"Newtown Medical Centre, 311 Pakington Street, Newtown VIC 3220, Australia"
1052,3353-vic,St Albans Family Doctors Clinic,"St Albans Family Doctors Clinic, 167 St Albans Road, St Albans VIC 3021, Australia"
1056,3355-vic,Forest Road Medical Centre,"Forest Road Medical Centre, 3 Forest Road South, Lara VIC 3212, Australia"
1057,3355-vic,Newtown Medical Centre,"Newtown Medical Centre, 311 Pakington Street, Newtown VIC 3220, Australia"
1058,3355-vic,St Albans Family Doctors Clinic,"St Albans Family Doctors Clinic, 167 St Albans Road, St Albans VIC 3021, Australia"
1059,3356-vic,Forest Road Medical Centre,"Forest Road Medical Centre, 3 Forest Road South, Lara VIC 3212, Australia"
1060,3356-vic,Newtown Medical Centre,"Newtown Medical Centre, 311 Pakington Street, Newtown VIC 3220, Australia"
1061,3356-vic,St Albans Family Doctors Clinic,"St Albans Family Doctors Clinic, 167 St Albans Road, St Albans VIC 3021, Australia"
1062,3357-vic,Forest Road Medical Centre,"Forest Road Medical Centre, 3 Forest Road South, Lara VIC 3212, Australia"
1063,3357-vic,Newtown Medical Centre,"Newtown Medical Centre, 311 Pakington Street, Newtown VIC 3220, Australia"
1064,3357-vic,St Albans Family Doctors Clinic,"St Albans Family Doctors Clinic, 167 St Albans Road, St Albans VIC 3021, Australia"
1065,3358-vic,Forest Road Medical Centre,"Forest Road Medical Centre, 3 Forest Road South, Lara VIC 3212, Australia"
1066,3358-vic,Newtown Medical Centre,"Newtown Medical Centre, 311 Pakington Street, Newtown VIC 3220, Australia"
1067,3358-vic,St Albans Family Doctors Clinic,"St Albans Family Doctors Clinic, 167 St Albans Road, St Albans VIC 3021, Australia"
